HORAPK;HORAN;HORA;MINUTO;SEGUNDO;HORAINGRESO;HORACIERREAGENCIA;HORAALMUERZO;HORASALIDA;HORALABORABLE;
22118;02:21:18;2;21;18;N;N;N;N;N;
22120;02:21:20;2;21;20;N;N;N;N;N;
22122;02:21:22;2;21;22;N;N;N;N;N;
22123;02:21:23;2;21;23;N;N;N;N;N;
22124;02:21:24;2;21;24;N;N;N;N;N;
22127;02:21:27;2;21;27;N;N;N;N;N;
22128;02:21:28;2;21;28;N;N;N;N;N;
22129;02:21:29;2;21;29;N;N;N;N;N;
22133;02:21:33;2;21;33;N;N;N;N;N;
22135;02:21:35;2;21;35;N;N;N;N;N;
22136;02:21:36;2;21;36;N;N;N;N;N;
22137;02:21:37;2;21;37;N;N;N;N;N;
22139;02:21:39;2;21;39;N;N;N;N;N;
22140;02:21:40;2;21;40;N;N;N;N;N;
22141;02:21:41;2;21;41;N;N;N;N;N;
22142;02:21:42;2;21;42;N;N;N;N;N;
22146;02:21:46;2;21;46;N;N;N;N;N;
22148;02:21:48;2;21;48;N;N;N;N;N;
22149;02:21:49;2;21;49;N;N;N;N;N;
22150;02:21:50;2;21;50;N;N;N;N;N;
22153;02:21:53;2;21;53;N;N;N;N;N;
22154;02:21:54;2;21;54;N;N;N;N;N;
22156;02:21:56;2;21;56;N;N;N;N;N;
22157;02:21:57;2;21;57;N;N;N;N;N;
22159;02:21:59;2;21;59;N;N;N;N;N;
22202;02:22:02;2;22;2;N;N;N;N;N;
22203;02:22:03;2;22;3;N;N;N;N;N;
22205;02:22:05;2;22;5;N;N;N;N;N;
22206;02:22:06;2;22;6;N;N;N;N;N;
22208;02:22:08;2;22;8;N;N;N;N;N;
22210;02:22:10;2;22;10;N;N;N;N;N;
22212;02:22:12;2;22;12;N;N;N;N;N;
22213;02:22:13;2;22;13;N;N;N;N;N;
22215;02:22:15;2;22;15;N;N;N;N;N;
22216;02:22:16;2;22;16;N;N;N;N;N;
22219;02:22:19;2;22;19;N;N;N;N;N;
22220;02:22:20;2;22;20;N;N;N;N;N;
22221;02:22:21;2;22;21;N;N;N;N;N;
22222;02:22:22;2;22;22;N;N;N;N;N;
22224;02:22:24;2;22;24;N;N;N;N;N;
22225;02:22:25;2;22;25;N;N;N;N;N;
22227;02:22:27;2;22;27;N;N;N;N;N;
22228;02:22:28;2;22;28;N;N;N;N;N;
22231;02:22:31;2;22;31;N;N;N;N;N;
22232;02:22:32;2;22;32;N;N;N;N;N;
22233;02:22:33;2;22;33;N;N;N;N;N;
22234;02:22:34;2;22;34;N;N;N;N;N;
22235;02:22:35;2;22;35;N;N;N;N;N;
22237;02:22:37;2;22;37;N;N;N;N;N;
22239;02:22:39;2;22;39;N;N;N;N;N;
22240;02:22:40;2;22;40;N;N;N;N;N;
22241;02:22:41;2;22;41;N;N;N;N;N;
22243;02:22:43;2;22;43;N;N;N;N;N;
22244;02:22:44;2;22;44;N;N;N;N;N;
22247;02:22:47;2;22;47;N;N;N;N;N;
22248;02:22:48;2;22;48;N;N;N;N;N;
22249;02:22:49;2;22;49;N;N;N;N;N;
22250;02:22:50;2;22;50;N;N;N;N;N;
22251;02:22:51;2;22;51;N;N;N;N;N;
22252;02:22:52;2;22;52;N;N;N;N;N;
22255;02:22:55;2;22;55;N;N;N;N;N;
22257;02:22:57;2;22;57;N;N;N;N;N;
22258;02:22:58;2;22;58;N;N;N;N;N;
22259;02:22:59;2;22;59;N;N;N;N;N;
22301;02:23:01;2;23;1;N;N;N;N;N;
22303;02:23:03;2;23;3;N;N;N;N;N;
22304;02:23:04;2;23;4;N;N;N;N;N;
22305;02:23:05;2;23;5;N;N;N;N;N;
22307;02:23:07;2;23;7;N;N;N;N;N;
22311;02:23:11;2;23;11;N;N;N;N;N;
22312;02:23:12;2;23;12;N;N;N;N;N;
22313;02:23:13;2;23;13;N;N;N;N;N;
22314;02:23:14;2;23;14;N;N;N;N;N;
22316;02:23:16;2;23;16;N;N;N;N;N;
22317;02:23:17;2;23;17;N;N;N;N;N;
22320;02:23:20;2;23;20;N;N;N;N;N;
22322;02:23:22;2;23;22;N;N;N;N;N;
22324;02:23:24;2;23;24;N;N;N;N;N;
22325;02:23:25;2;23;25;N;N;N;N;N;
22327;02:23:27;2;23;27;N;N;N;N;N;
22329;02:23:29;2;23;29;N;N;N;N;N;
22331;02:23:31;2;23;31;N;N;N;N;N;
22332;02:23:32;2;23;32;N;N;N;N;N;
22333;02:23:33;2;23;33;N;N;N;N;N;
22335;02:23:35;2;23;35;N;N;N;N;N;
22337;02:23:37;2;23;37;N;N;N;N;N;
22339;02:23:39;2;23;39;N;N;N;N;N;
22340;02:23:40;2;23;40;N;N;N;N;N;
22343;02:23:43;2;23;43;N;N;N;N;N;
22345;02:23:45;2;23;45;N;N;N;N;N;
22346;02:23:46;2;23;46;N;N;N;N;N;
22348;02:23:48;2;23;48;N;N;N;N;N;
22349;02:23:49;2;23;49;N;N;N;N;N;
22350;02:23:50;2;23;50;N;N;N;N;N;
22355;02:23:55;2;23;55;N;N;N;N;N;
22356;02:23:56;2;23;56;N;N;N;N;N;
22357;02:23:57;2;23;57;N;N;N;N;N;
22358;02:23:58;2;23;58;N;N;N;N;N;
22359;02:23:59;2;23;59;N;N;N;N;N;
22401;02:24:01;2;24;1;N;N;N;N;N;
22403;02:24:03;2;24;3;N;N;N;N;N;
22404;02:24:04;2;24;4;N;N;N;N;N;
22407;02:24:07;2;24;7;N;N;N;N;N;
22409;02:24:09;2;24;9;N;N;N;N;N;
22410;02:24:10;2;24;10;N;N;N;N;N;
22412;02:24:12;2;24;12;N;N;N;N;N;
22414;02:24:14;2;24;14;N;N;N;N;N;
22415;02:24:15;2;24;15;N;N;N;N;N;
22417;02:24:17;2;24;17;N;N;N;N;N;
22418;02:24:18;2;24;18;N;N;N;N;N;
22421;02:24:21;2;24;21;N;N;N;N;N;
22423;02:24:23;2;24;23;N;N;N;N;N;
22424;02:24:24;2;24;24;N;N;N;N;N;
22425;02:24:25;2;24;25;N;N;N;N;N;
22427;02:24:27;2;24;27;N;N;N;N;N;
22430;02:24:30;2;24;30;N;N;N;N;N;
22431;02:24:31;2;24;31;N;N;N;N;N;
22433;02:24:33;2;24;33;N;N;N;N;N;
22434;02:24:34;2;24;34;N;N;N;N;N;
22435;02:24:35;2;24;35;N;N;N;N;N;
22438;02:24:38;2;24;38;N;N;N;N;N;
22441;02:24:41;2;24;41;N;N;N;N;N;
22442;02:24:42;2;24;42;N;N;N;N;N;
22443;02:24:43;2;24;43;N;N;N;N;N;
22444;02:24:44;2;24;44;N;N;N;N;N;
22446;02:24:46;2;24;46;N;N;N;N;N;
22448;02:24:48;2;24;48;N;N;N;N;N;
22449;02:24:49;2;24;49;N;N;N;N;N;
22453;02:24:53;2;24;53;N;N;N;N;N;
22454;02:24:54;2;24;54;N;N;N;N;N;
22456;02:24:56;2;24;56;N;N;N;N;N;
22457;02:24:57;2;24;57;N;N;N;N;N;
22459;02:24:59;2;24;59;N;N;N;N;N;
22500;02:25:00;2;25;0;N;N;N;N;N;
22501;02:25:01;2;25;1;N;N;N;N;N;
22503;02:25:03;2;25;3;N;N;N;N;N;
22506;02:25:06;2;25;6;N;N;N;N;N;
22508;02:25:08;2;25;8;N;N;N;N;N;
22509;02:25:09;2;25;9;N;N;N;N;N;
22510;02:25:10;2;25;10;N;N;N;N;N;
22512;02:25:12;2;25;12;N;N;N;N;N;
22514;02:25:14;2;25;14;N;N;N;N;N;
22516;02:25:16;2;25;16;N;N;N;N;N;
22517;02:25:17;2;25;17;N;N;N;N;N;
22519;02:25:19;2;25;19;N;N;N;N;N;
22521;02:25:21;2;25;21;N;N;N;N;N;
22523;02:25:23;2;25;23;N;N;N;N;N;
22525;02:25:25;2;25;25;N;N;N;N;N;
22527;02:25:27;2;25;27;N;N;N;N;N;
22528;02:25:28;2;25;28;N;N;N;N;N;
22529;02:25:29;2;25;29;N;N;N;N;N;
22532;02:25:32;2;25;32;N;N;N;N;N;
22533;02:25:33;2;25;33;N;N;N;N;N;
22534;02:25:34;2;25;34;N;N;N;N;N;
22536;02:25:36;2;25;36;N;N;N;N;N;
22539;02:25:39;2;25;39;N;N;N;N;N;
22541;02:25:41;2;25;41;N;N;N;N;N;
22542;02:25:42;2;25;42;N;N;N;N;N;
22543;02:25:43;2;25;43;N;N;N;N;N;
22545;02:25:45;2;25;45;N;N;N;N;N;
22546;02:25:46;2;25;46;N;N;N;N;N;
22547;02:25:47;2;25;47;N;N;N;N;N;
22552;02:25:52;2;25;52;N;N;N;N;N;
22553;02:25:53;2;25;53;N;N;N;N;N;
22554;02:25:54;2;25;54;N;N;N;N;N;
22555;02:25:55;2;25;55;N;N;N;N;N;
22556;02:25:56;2;25;56;N;N;N;N;N;
22559;02:25:59;2;25;59;N;N;N;N;N;
22600;02:26:00;2;26;0;N;N;N;N;N;
22602;02:26:02;2;26;2;N;N;N;N;N;
22604;02:26:04;2;26;4;N;N;N;N;N;
22607;02:26:07;2;26;7;N;N;N;N;N;
22608;02:26:08;2;26;8;N;N;N;N;N;
22609;02:26:09;2;26;9;N;N;N;N;N;
22611;02:26:11;2;26;11;N;N;N;N;N;
22613;02:26:13;2;26;13;N;N;N;N;N;
22614;02:26:14;2;26;14;N;N;N;N;N;
22617;02:26:17;2;26;17;N;N;N;N;N;
22618;02:26:18;2;26;18;N;N;N;N;N;
22620;02:26:20;2;26;20;N;N;N;N;N;
22621;02:26:21;2;26;21;N;N;N;N;N;
22622;02:26:22;2;26;22;N;N;N;N;N;
22626;02:26:26;2;26;26;N;N;N;N;N;
22627;02:26:27;2;26;27;N;N;N;N;N;
22628;02:26:28;2;26;28;N;N;N;N;N;
22630;02:26:30;2;26;30;N;N;N;N;N;
22631;02:26:31;2;26;31;N;N;N;N;N;
22632;02:26:32;2;26;32;N;N;N;N;N;
22637;02:26:37;2;26;37;N;N;N;N;N;
22638;02:26:38;2;26;38;N;N;N;N;N;
22639;02:26:39;2;26;39;N;N;N;N;N;
22640;02:26:40;2;26;40;N;N;N;N;N;
22643;02:26:43;2;26;43;N;N;N;N;N;
22644;02:26:44;2;26;44;N;N;N;N;N;
